line_id,osm_id,seq
5536,42432932,5
5536,42429538,6
5536,42435852,7
5536,42435860,8
5536,42438281,9
5536,4207863943,10
5536,42438112,11
5537,42431186,1
5537,42435743,2
5537,2141026499,3
5537,42446723,4
5537,42434377,5
5537,42447196,6
5537,42434386,7
5537,42449427,8
5537,4207951248,9
5537,42438112,10
5538,42431186,1
5538,42435743,2
5538,2141026499,3
5538,3099327937,4
5538,42437174,5
5538,42439486,6
5538,596776659,7
5538,589928030,8
5538,589928020,9
5538,42438112,10
5539,42431186,1
5539,42435763,2
5539,2141026492,3
5539,42439855,4
5539,3099326119,5
5539,42442128,6
5539,42434122,7
5539,42446187,8
5539,7732243576,9
5539,42438112,10
5540,42431186,1
5540,42435763,2
5540,2141026492,3
5540,42439855,4
5540,2141026501,5
5540,42439873,6
5540,4207724583,7
5540,7541804761,8
5540,42425423,9
5540,42438112,10
5541,42431186,1
5541,42435763,2
5541,2141026492,3
5541,42439855,4
5541,2141026501,5
5541,42439873,6
5541,42436003,7
5541,3099327961,8
5541,589928003,9
5541,42424235,10
5541,42438112,11
5542,42431186,1
5542,42435743,2
5542,2141026499,3
5542,42446723,4
5542,42434377,5
5542,42447196,6
5542,42434386,7
5542,42449427,8
5542,42445430,9
5542,42439514,10
5542,42438112,11
5543,42431186,1
5543,42435763,2
5543,2141026492,3
5543,42453226,4
5543,42429552,5
5543,42443818,6
5543,42450080,7
5543,4207669596,8
5543,42443824,9
5543,42438118,10
5543,42438112,11
5544,42431186,1
5544,42435743,2
5544,2141026499,3
5544,3099327937,4
5544,42437174,5
5544,42439486,6
5544,596776659,7
5544,42444457,8
5544,5590991383,9
5544,7641820943,10
5544,42438112,11
5545,42431186,1
5545,42435743,2
5545,2141026499,3
5545,3099327937,4
5545,42437174,5
5545,42439486,6
5545,596776659,7
5545,42444457,8
5545,5590991383,9
5545,7471942373,10
5545,42438112,11
5546,42437142,1
5546,42431186,2
5546,42443426,3
5546,4205830389,4
5546,7571410113,5
5546,42443381,6
5546,42431447,7
5546,2059304029,8
5546,6946139606,9
5546,42435283,10
5546,7802856372,11
5546,1061531685,12
5546,4207837428,13
5546,4207837425,14
5546,42440163,15
5546,42432598,16
5546,42432706,17
5546,42432548,18
5547,42437142,1
5547,42431186,2
5547,42443426,3
5547,4205830389,4
5547,7571410113,5
5547,42443381,6
5547,42431447,7
5547,2059304029,8
5547,6946139606,9
5547,42435283,10
5547,7802856372,11
5547,1061531685,12
5547,4207837428,13
5547,42455643,14
5547,42430739,15
5547,42430713,16
5547,3551756586,17
5548,42437142,1
5548,42431186,2
5548,42443426,3
5548,4205830389,4
5548,7571410113,5
5548,42443381,6
5548,42431447,7
5548,2059304029,8
5548,6946139606,9
5548,42435283,10
5548,7802856372,11
5548,1061531685,12
5548,4207837428,13
5548,4207837425,14
5548,42440163,15
5548,42445020,16
5548,42432548,17
5549,42437142,1
5549,42431186,2
5549,42443426,3
5549,4205830389,4
5549,7571410113,5
5549,42443381,6
5549,42431447,7
5549,2059304029,8
5549,6946139606,9
5549,42435283,10
5549,7802856372,11
5549,1061531685,12
5549,4207837428,13
5549,42455643,14
5549,42450434,15
5549,3551756586,16
5550,42437142,1
5550,42431186,2
5550,42443426,3
5550,4205830389,4
5550,7571410113,5
5550,42443381,6
5550,42431447,7
5550,2059304029,8
5550,6946139606,9
5550,42435283,10
5550,7802856372,11
5550,1061531685,12
5550,4207837428,13
5550,4207837425,14
5550,42435702,15
5550,3551756586,16
5551,42437142,1
5551,42431186,2
5551,42443426,3
5551,4205830389,4
5551,7571410113,5
5551,42443381,6
5551,42431447,7
5551,2059304029,8
5551,6946139606,9
5551,42435283,10
5551,7802856372,11
5551,1061531685,12
5551,8637876184,13
5551,3551756586,14
5552,42437142,1
5552,42431186,2
5552,42443426,3
5552,4205830389,4
5552,7571410113,5
5552,42443381,6
5552,42431447,7
5552,2059304029,8
5552,6946139606,9
5552,42435283,10
5552,7802856372,11
5552,42442422,12
5552,3371304342,13
5552,3551756586,14
5553,42437142,1
5553,42431186,2
5553,42443426,3
5553,4205830389,4
5553,7571410113,5
5553,42443381,6
5553,42431447,7
5553,2059304029,8
5553,6946139606,9
5553,42435283,10
5553,7802856372,11
5553,7802856365,12
5553,42423674,13
5553,42428315,14
5553,42432589,15
5553,5475605303,16
5553,42430342,17
5553,42432548,18
5554,42437142,1
5554,42431186,2
5554,42443426,3
5554,4205830389,4
5554,7571410113,5
5554,42443381,6
5554,42431447,7
5554,2059304029,8
5554,6946139606,9
5554,42435283,10
5554,7802856372,11
5554,7802856365,12
5554,42423674,13
5554,42428315,14
5554,5475605302,15
5554,42430350,16
5554,42432548,17
5555,42437142,1
5555,42431186,2
5555,42443426,3
5555,4205830389,4
5555,7571410113,5
5555,42443381,6
5555,42431447,7
5555,2059304029,8
5555,6946139606,9
5555,42435283,10
5555,7802856372,11
5555,1061531685,12
5555,4207837428,13
5555,42435714,14
5555,3551756586,15
5556,42437142,1
5556,42431186,2
5556,42443426,3
5556,4205830389,4
5556,7571410113,5
5556,42443381,6
5556,42431447,7
5556,2059304029,8
5556,6946139606,9
5556,42435283,10
5556,7802856372,11
5556,1061531685,12
5556,42428570,13
5556,3551756586,14
5557,42437142,1
5557,42431186,2
5557,42443426,3
5557,4205830389,4
5557,7571410113,5
5557,42443381,6
5557,42431447,7
5557,2059304029,8
5557,6946139606,9
5557,42435283,10
5557,7802856372,11
5557,42428598,12
5557,3551756586,13
5558,42437142,1
5558,42428814,2
5558,5004570644,3
5558,42441283,4
5558,5004570627,5
5558,42441889,6
5558,42441867,7
5558,42437058,8
5558,42441564,9
5558,42428657,10
5558,7818397390,11
5558,42428637,12
5558,3551756586,13
5559,42437142,1
5559,42428814,2
5559,5004570644,3
5559,42441283,4
5559,5004570627,5
5559,42441889,6
5559,42441867,7
5559,42437058,8
5559,42441564,9
5559,42437312,10
5559,4906056159,11
5559,3551756586,12
5560,42437142,1
5560,42431186,2
5560,42443426,3
5560,4205830389,4
5560,7571410113,5
5560,42443381,6
5560,42431447,7
5560,2059304029,8
5560,6946139606,9
5560,42435283,10
5560,42443336,11
5560,3551756586,12
5561,42437142,1
5561,42431186,2
5561,42443426,3
5561,4205830389,4
5561,7571410113,5
5561,42443381,6
5561,42431447,7
5561,2059304029,8
5561,6946139606,9
5561,4207881094,10
5561,42442451,11
5561,3551756586,12
5562,42437142,1
5562,42428814,2
5562,5004570644,3
5562,42441283,4
5562,5004570627,5
5562,42441889,6
5562,42441867,7
5562,42437058,8
5562,42438052,9
5562,3551756586,10
5563,42437142,1
5563,42431186,2
5563,42443426,3
5563,4205830389,4
5563,7571410113,5
5563,42443381,6
5563,42431447,7
5563,2059304029,8
5563,6946139606,9
5563,42435283,10
5563,7802856372,11
5563,7802856365,12
5563,42423674,13
5563,4207938835,14
5563,42432580,15
5563,42434072,16
5563,8937823540,17
5563,4202958490,18
5563,42432548,19
5564,42437142,1
5564,42431186,2
5564,42443426,3
5564,4205830389,4
5564,7571410113,5
5564,42443381,6
5564,42431447,7
5564,2059304029,8
5564,6946139606,9
5564,42435283,10
5564,7802856372,11
5564,7802856365,12
5564,42423674,13
5564,4207938835,14
5564,42450426,15
5564,3551756586,16
5565,42437142,1
5565,42431186,2
5565,42443426,3
5565,4205830389,4
5565,7571410113,5
5565,42443381,6
5565,42431447,7
5565,2059304029,8
5565,6946139606,9
5565,42435283,10
5565,7802856372,11
5565,7802856365,12
5565,42423674,13
5565,42430378,14
5565,42427764,15
5565,3551756586,16
5566,42437142,1
5566,42431186,2
5566,42443426,3
5566,4205830389,4
5566,7571410113,5
5566,42443381,6
5566,42431447,7
5566,2059304029,8
5566,6946139606,9
5566,42421769,10
5566,3551756586,11
5567,42437142,1
5567,42428814,2
5567,5004570644,3
5567,42441283,4
5567,5004570627,5
5567,42441889,6
5567,1061531847,7
5567,42422006,8
5567,42442480,9
5567,3551756586,10
5568,42437142,1
5568,42431186,2
5568,42443426,3
5568,4205830389,4
5568,7571410113,5
5568,42443381,6
5568,42431447,7
5568,2059304029,8
5568,6946139606,9
5568,42435283,10
5568,7802856372,11
5568,7802856365,12
5568,42423674,13
5568,4207938835,14
5568,42440453,15
5568,596775951,16
5568,3551756586,17
5569,42437142,1
5569,42431186,2
5569,42443426,3
5569,4205830389,4
5569,7571410113,5
5569,42443381,6
5569,42431447,7
5569,2059304029,8
5569,4205805389,9
5569,3551756586,10
5570,42437142,1
5570,42431186,2
5570,42443426,3
5570,4205830389,4
5570,7571410113,5
5570,42443381,6
5570,42431447,7
5570,42438043,8
5570,42443349,9
5570,3551756586,10
5571,42437142,1
5571,42431186,2
5571,42443426,3
5571,4205830389,4
5571,7571410113,5
5571,42443381,6
5571,42431447,7
5571,2059304029,8
5571,6946139606,9
5571,42435283,10
5571,7802856372,11
5571,7802856365,12
5571,42423674,13
5571,4207938835,14
5571,42432580,15
5571,596775882,16
5571,42434087,17
5571,42442939,18
5571,42450809,19
5571,42432548,20
5572,42437142,1
5572,42431186,2
5572,42443426,3
5572,4205830389,4
5572,7571410113,5
5572,42443381,6
5572,42431447,7
5572,2059304029,8
5572,6946139606,9
5572,42435283,10
5572,7802856372,11
5572,7802856365,12
5572,42423674,13
5572,4207938835,14
5572,42440453,15
5572,42446991,16
5572,42442949,17
5572,42444055,18
5572,42432548,19
5573,42437142,1
5573,42431186,2
5573,42443426,3
5573,4205830389,4
5573,7571410113,5
5573,42443381,6
5573,42431447,7
5573,2059304029,8
5573,6946139606,9
5573,42435283,10
5573,7802856372,11
5573,7802856365,12
5573,42423674,13
5573,4207938835,14
5573,42440453,15
5573,42436703,16
5573,42448379,17
5573,3551756586,18
5574,42437142,1
5574,42431186,2
5574,42443426,3
5574,4205830389,4
5574,7571410113,5
5574,42443381,6
5574,42431447,7
5574,2059304029,8
5574,6946139606,9
5574,42435283,10
5574,7802856372,11
5574,7802856365,12
5574,42423674,13
5574,4207938835,14
5574,42440453,15
5574,42446991,16
5574,42440465,17
5574,42436714,18
5574,3551756586,19
5575,42437142,1
5575,42431186,2
5575,42435743,3
5575,2141026499,4
5575,42446723,5
5575,42456708,6
5575,42453577,7
5575,42444487,8
5575,42445733,9
5575,42435497,10
5575,7103600835,11
5575,42454679,12
5575,3551756586,13
5576,42437142,1
5576,42431186,2
5576,42435743,3
5576,2141026499,4
5576,42446723,5
5576,42456708,6
5576,42453577,7
5576,42444487,8
5576,42445733,9
5576,42435497,10
5576,7103600835,11
5576,596776052,12
5576,3551756586,13
5577,42437142,1
5577,42431186,2
5577,42435743,3
5577,2141026499,4
5577,42446723,5
5577,42456708,6
5577,42453577,7
5577,42444487,8
5577,42445733,9
5577,42435497,10
5577,42438487,11
5577,3551756586,12
5578,42437142,1
5578,42431186,2
5578,42435743,3
5578,2141026499,4
5578,42446723,5
5578,42456708,6
5578,42453577,7
5578,42444487,8
5578,42445733,9
5578,42435497,10
5578,42447105,11
5578,42450009,12
5578,3551756586,13
5579,42437142,1
5579,42431186,2
5579,42435743,3
5579,2141026499,4
5579,42446723,5
5579,42456708,6
5579,42453577,7
5579,42444487,8
5579,42445733,9
5579,42435497,10
5579,42439395,11
5579,3551756586,12
5580,42437142,1
5580,42431186,2
5580,42435743,3
5580,2141026499,4
5580,42446723,5
5580,42456708,6
5580,42453577,7
5580,42444487,8
5580,42448726,9
5580,3551756586,10
5581,42437142,1
5581,42431186,2
5581,42435743,3
5581,2141026499,4
5581,42446723,5
5581,42456708,6
5581,42453577,7
5581,42444487,8
5581,42444812,9
5581,3551756586,10
5582,42437142,1
5582,42431186,2
5582,42435743,3
5582,2141026499,4
5582,42446723,5
5582,42456708,6
5582,42453577,7
5582,42444487,8
5582,42445733,9
5582,596776132,10
5582,42435514,11
5582,42443029,12
5582,42428020,13
5582,42424142,14
5582,3551756586,15
5583,42437142,1
5583,42431186,2
5583,42435743,3
5583,2141026499,4
5583,42446723,5
5583,42456708,6
5583,42453577,7
5583,42444487,8
5583,42445733,9
5583,42447136,10
5583,3119952619,11
5583,42428032,12
5583,3551756586,13
5584,42437142,1
5584,42431186,2
5584,42435743,3
5584,2141026499,4
5584,42446723,5
5584,42456708,6
5584,42453577,7
5584,42434169,8
5584,42448735,9
5584,42436549,10
5584,42454196,11
5584,42429348,12
5584,3551756586,13
5585,42437142,1
5585,42431186,2
5585,42435743,3
5585,2141026499,4
5585,42446723,5
5585,42456708,6
5585,42453577,7
5585,42434169,8
5585,6181478352,9
5585,4205865492,10
5585,3785532382,11
5585,42436556,12
5585,3551756586,13
5586,42437142,1
5586,42431186,2
5586,42435743,3
5586,2141026499,4
5586,42446723,5
5586,42456708,6
5586,42453577,7
5586,42434169,8
5586,6181478352,9
5586,4779073680,10
5586,42438112,11
5587,42437142,1
5587,42431186,2
5587,42435743,3
5587,2141026499,4
5587,42446723,5
5587,42456708,6
5587,42434895,7
5587,42430485,8
5587,4207786971,9
5587,3785522931,10
5587,42438112,11
5588,42437142,1
5588,42431186,2
5588,42435743,3
5588,2141026499,4
5588,42446723,5
5588,42456708,6
5588,42434895,7
5588,42430485,8
5588,4207779531,9
5588,42438112,10
5589,42437142,1
5589,7168010780,2
5589,42438928,3
5589,42442592,4
5589,42434097,5
5589,42442604,6
5589,42432957,7
5589,42435860,8
5589,42434249,9
5589,42438112,10
5590,42437142,1
5590,7168010780,2
5590,42438928,3
5590,42442592,4
5590,42434097,5
5590,42442604,6
5590,42432957,7
5590,42440053,8
5590,42434314,9
5590,42438112,10
5591,42437142,1
5591,42431186,2
5591,42435743,3
5591,2141026499,4
5591,42446723,5
5591,42456708,6
5591,42434895,7
5591,42430485,8
5591,4207786976,9
5591,42433510,10
5591,42438112,11
5592,42437142,1
5592,42431186,2
5592,42435743,3
5592,2141026499,4
5592,42446723,5
5592,42434377,6
5592,42447196,7
5592,42434386,8
5592,4207962275,9
5592,42438112,10
5593,42437142,1
5593,42440112,2
5593,42447330,3
5593,42435803,4
5593,2141026501,5
5593,42439873,6
5593,42436003,7
5593,3099327961,8
5593,3099327935,9
5593,42438112,10
5594,42437142,1
5594,7168010780,2
5594,42438928,3
5594,42442592,4
5594,42434097,5
5594,42442604,6
5594,42432957,7
5594,42435860,8
5594,42438281,9
5594,4207863943,10
5594,42438112,11
5595,42437142,1
5595,42431186,2
5595,42435743,3
5595,2141026499,4
5595,42446723,5
5595,42434377,6
5595,42447196,7
5595,42434386,8
5595,42449427,9
5595,4207951248,10
5595,42438112,11
5596,42437142,1
5596,42440112,2
5596,42447330,3
5596,42435803,4
5596,2141026501,5
5596,3099327970,6
5596,42438984,7
5596,589928030,8
5596,589928020,9
5596,42438112,10
5597,42437142,1
5597,42440112,2
5597,42447330,3
5597,42435803,4
5597,2141026501,5
5597,3099327970,6
5597,42438984,7
5597,42446187,8
5597,7732243576,9
5597,42438112,10
5598,42437142,1
5598,42440112,2
5598,42447330,3
5598,42435803,4
5598,2141026501,5
5598,42439873,6
5598,4207724583,7
5598,7541804761,8
5598,42425423,9
5598,42438112,10
5599,42437142,1
5599,42440112,2
5599,42447330,3
5599,42435803,4
5599,2141026501,5
5599,42439873,6
5599,42436003,7
5599,3099327961,8
5599,589928003,9
5599,42424235,10
5599,42438112,11
5600,42437142,1
5600,42431186,2
5600,42435743,3
5600,2141026499,4
5600,42446723,5
5600,42434377,6
5600,42447196,7
5600,42434386,8
5600,42449427,9
5600,42445430,10
5600,42439514,11
5600,42438112,12
5601,42437142,1
5601,42431186,2
5601,42435763,3
5601,2141026492,4
5601,42453226,5
5601,42429552,6
5601,42443818,7
5601,42450080,8
5601,4207669596,9
5601,42443824,10
5601,42438118,11
5601,42438112,12
5602,42437142,1
5602,42431186,2
5602,42435743,3
5602,2141026499,4
5602,3099327937,5
5602,42437174,6
5602,42439486,7
5602,596776659,8
5602,42444457,9
5602,5590991383,10
5602,7641820943,11
5602,42438112,12
5603,42437142,1
5603,42431186,2
5603,42435743,3
5603,2141026499,4
5603,3099327937,5
5603,42437174,6
5603,42439486,7
5603,596776659,8
5603,42444457,9
5603,5590991383,10
5603,7471942373,11
5603,42438112,12
5604,6223571524,1
5604,42428814,2
5604,5004570644,3
5604,42441283,4
5604,5004570627,5
5604,42441889,6
5604,42441867,7
5604,42437058,8
5604,42441564,9
5604,42437312,10
5604,42425169,11
5604,42441670,12
5604,42424032,13
5604,3551756586,14
5605,6223571524,1
5605,42428814,2
5605,5004570644,3
5605,42441283,4
5605,5004570627,5
5605,42441889,6
5605,42441867,7
5605,42437058,8
5605,42441564,9
5605,42428657,10
5605,7818397390,11
5605,42428637,12
5605,42442422,13
5605,3551756586,14
5606,6223571524,1
5606,42428814,2
5606,5004570644,3
5606,42441283,4
5606,5004570627,5
5606,42441889,6
5606,42441867,7
5606,42437058,8
5606,42441564,9
5606,42437312,10
5606,4906056159,11
5606,3551756586,12
5607,6223571524,1
5607,42428814,2
5607,5004570644,3
5607,42441283,4
5607,1061531815,5
5607,42442549,6
5607,42443381,7
5607,42431447,8
5607,2059304029,9
5607,6946139606,10
5607,42435283,11
5607,42443336,12
5607,3551756586,13
5608,6223571524,1
5608,42428814,2
5608,5004570644,3
5608,42441283,4
5608,5004570627,5
5608,42441889,6
5608,42441867,7
5608,42437058,8
5608,42441564,9
5608,42428657,10
5608,7818397390,11
5608,42442451,12
5608,3551756586,13
5609,6223571524,1
5609,42428814,2
5609,5004570644,3
5609,42441283,4
5609,5004570627,5
5609,42441889,6
5609,42441867,7
5609,42437058,8
5609,42441564,9
5609,42428657,10
5609,6929267036,11
5609,3551756586,12
5610,6223571524,1
5610,42428814,2
5610,5004570644,3
5610,42441283,4
5610,5004570627,5
5610,42441889,6
5610,42441867,7
5610,42437058,8
5610,42438052,9
5610,3551756586,10
5611,6223571524,1
5611,42428814,2
5611,5004570644,3
5611,42441283,4
5611,1061531815,5
5611,42442549,6
5611,42443381,7
5611,42431447,8
5611,2059304029,9
5611,6946139606,10
5611,4207881094,11
5611,3551756586,12
5612,6223571524,1
5612,42428814,2
5612,5004570644,3
5612,42441283,4
5612,5004570627,5
5612,42441889,6
5612,42441867,7
5612,42437058,8
5612,7818397395,9
5612,42437305,10
5612,42421769,11
5612,3551756586,12
5613,6223571524,1
5613,42428814,2
5613,5004570644,3
5613,42441283,4
5613,1061531815,5
5613,42442549,6
5613,42443381,7
5613,42431447,8
5613,2059304029,9
5613,4205805389,10
5613,3551756586,11
5614,6223571524,1
5614,42428814,2
5614,5004570644,3
5614,42441283,4
5614,5004570627,5
5614,42441889,6
5614,1061531847,7
5614,42422006,8
5614,42442480,9
5614,42443349,10
5614,3551756586,11
5615,6223571524,1
5615,42428814,2
5615,5004570644,3
5615,42441283,4
5615,5004570627,5
5615,42441889,6
5615,1061531847,7
5615,42442492,8
5615,42438043,9
5615,3551756586,10
5616,6223571524,1
5616,42437142,2
5616,42431186,3
5616,42435743,4
5616,2141026499,5
5616,42446723,6
5616,42456708,7
5616,42453577,8
5616,42444487,9
5616,42445733,10
5616,42435497,11
5616,7103600835,12
5616,42454679,13
5616,3551756586,14
5617,6223571524,1
5617,42437142,2
5617,42431186,3
5617,42435743,4
5617,2141026499,5
5617,42446723,6
5617,42456708,7
5617,42453577,8
5617,42444487,9
5617,42445733,10
5617,42435497,11
5617,7103600835,12
5617,596776052,13
5617,3551756586,14
5618,6223571524,1
5618,42437142,2
5618,42431186,3
5618,42435743,4
5618,2141026499,5
5618,42446723,6
5618,42456708,7
5618,42453577,8
5618,42444487,9
5618,42445733,10
5618,42435497,11
5618,42438487,12
5618,3551756586,13
5619,6223571524,1
5619,42437142,2
5619,42431186,3
5619,42435743,4
5619,2141026499,5
5619,42446723,6
5619,42456708,7
5619,42453577,8
5619,42444487,9
5619,42445733,10
5619,42435497,11
5619,42447105,12
5619,42450009,13
5619,3551756586,14
5620,6223571524,1
5620,42437142,2
5620,42431186,3
5620,42435743,4
5620,2141026499,5
5620,42446723,6
5620,42456708,7
5620,42453577,8
5620,42444487,9
5620,42445733,10
5620,42435497,11
5620,42439395,12
5620,3551756586,13
5621,6223571524,1
5621,42437142,2
5621,42431186,3
5621,42435743,4
5621,2141026499,5
5621,42446723,6
5621,42456708,7
5621,42453577,8
5621,42444487,9
5621,42448726,10
5621,3551756586,11
5622,6223571524,1
5622,42437142,2
5622,42431186,3
5622,42435743,4
5622,2141026499,5
5622,42446723,6
5622,42456708,7
5622,42453577,8
5622,42444487,9
5622,42444812,10
5622,3551756586,11
5623,6223571524,1
5623,42437142,2
5623,42431186,3
5623,42435743,4
5623,2141026499,5
5623,42446723,6
5623,42456708,7
5623,42453577,8
5623,42443264,9
5623,42438112,10
5624,6223571524,1
5624,42437142,2
5624,42431186,3
5624,42435743,4
5624,2141026499,5
5624,42446723,6
5624,42456708,7
5624,42453577,8
5624,42444487,9
5624,42445733,10
5624,596776132,11
5624,42435514,12
5624,42443029,13
5624,42428020,14
5624,42424142,15
5624,3551756586,16
5625,6223571524,1
5625,42437142,2
5625,42431186,3
5625,42435743,4
5625,2141026499,5
5625,42446723,6
5625,42456708,7
5625,42453577,8
5625,42444487,9
5625,42445733,10
5625,42447136,11
5625,3119952619,12
5625,42428032,13
5625,3551756586,14
5626,6223571524,1
5626,42437142,2
5626,42431186,3
5626,42435743,4
5626,2141026499,5
5626,42446723,6
5626,42456708,7
5626,42453577,8
5626,42449007,9
5626,42438112,10
5627,6223571524,1
5627,42437142,2
5627,42431186,3
5627,42435743,4
5627,2141026499,5
5627,42446723,6
5627,42456708,7
5627,42453577,8
5627,42450052,9
5627,42438112,10
5628,6223571524,1
5628,42437142,2
5628,42431186,3
5628,42435743,4
5628,2141026499,5
5628,42446723,6
5628,42456708,7
5628,42453577,8
5628,42434169,9
5628,42448735,10
5628,42436549,11
5628,42454196,12
5628,42429348,13
5628,3551756586,14
5629,6223571524,1
5629,42437142,2
5629,42431186,3
5629,42435743,4
5629,2141026499,5
5629,42446723,6
5629,42456708,7
5629,42453577,8
5629,42434169,9
5629,6181478352,10
5629,4205865492,11
5629,3785532382,12
5629,42436556,13
5629,3551756586,14
5630,6223571524,1
5630,42437142,2
5630,42431186,3
5630,42435743,4
5630,2141026499,5
5630,42446723,6
5630,42456708,7
5630,42453577,8
5630,42434169,9
5630,6181478352,10
5630,4779073680,11
5630,42438112,12
5631,6223571524,1
5631,42437142,2
5631,42431186,3
5631,42435743,4
5631,2141026499,5
5631,42446723,6
5631,42456708,7
5631,42434895,8
5631,42450055,9
5631,42438112,10
5632,6223571524,1
5632,42437142,2
5632,42431186,3
5632,42435743,4
5632,2141026499,5
5632,42446723,6
5632,42456708,7
5632,596775808,8
5632,42436647,9
5632,42438112,10
5633,6223571524,1
5633,42437142,2
5633,42431186,3
5633,42435743,4
5633,2141026499,5
5633,42446723,6
5633,42456708,7
5633,42434895,8
5633,42430485,9
5633,4207786971,10
5633,3785522931,11
5633,42438112,12
5634,6223571524,1
5634,42437142,2
5634,42431186,3
5634,42435743,4
5634,2141026499,5
5634,42446723,6
5634,42456708,7
5634,42434895,8
5634,42430485,9
5634,4207779531,10
5634,42438112,11
5635,6223571524,1
5635,42437142,2
5635,42431186,3
5635,42435743,4
5635,2141026499,5
5635,42446723,6
5635,42434377,7
5635,42447196,8
5635,42453709,9
5635,42438112,10
5636,6223571524,1
5636,42437142,2
5636,42431186,3
5636,42435743,4
5636,2141026499,5
5636,42446723,6
5636,42434377,7
5636,42447196,8
5636,42447201,9
5636,42438112,10
5637,6223571524,1
5637,42437142,2
5637,42431186,3
5637,42435763,4
5637,2141026492,5
5637,42439855,6
5637,3099326119,7
5637,42442128,8
5637,42434122,9
5637,42438112,10
5638,6223571524,1
5638,1332860731,2
5638,42438928,3
5638,42442592,4
5638,42434097,5
5638,42442604,6
5638,42432957,7
5638,42435860,8
5638,42434249,9
5638,42438112,10
5639,6223571524,1
5639,1332860731,2
5639,42438928,3
5639,42442592,4
5639,42434097,5
5639,42442604,6
5639,42432957,7
5639,42440053,8
5639,42434314,9
5639,42438112,10
5640,6223571524,1
5640,42437142,2
5640,42431186,3
5640,42435743,4
5640,2141026499,5
5640,42446723,6
5640,42456708,7
5640,42434895,8
5640,42430485,9
5640,4207786976,10
5640,42433510,11
5640,42438112,12
5641,6223571524,1
5641,42437142,2
5641,42431186,3
5641,42435743,4
5641,2141026499,5
5641,42446723,6
5641,42434377,7
5641,42447196,8
5641,42434386,9
5641,4207962275,10
5641,42438112,11
5642,6223571524,1
5642,1332860731,2
5642,42438928,3
5642,7598970693,4
5642,42432932,5
5642,42429538,6
5642,42436003,7
5642,3099327961,8
5642,3099327935,9
5642,42438112,10
5643,6223571524,1
5643,1332860731,2
5643,42438928,3
5643,42442592,4
5643,42434097,5
5643,42442604,6
5643,42432957,7
5643,42435860,8
5643,42438281,9
5643,4207863943,10
5643,42438112,11
5644,6223571524,1
5644,42437142,2
5644,42431186,3
5644,42435743,4
5644,2141026499,5
5644,42446723,6
5644,42434377,7
5644,42447196,8
5644,42434386,9
5644,42449427,10
5644,4207951248,11
5644,42438112,12
5645,6223571524,1
5645,42437142,2
5645,42440112,3
5645,42447330,4
5645,42435803,5
5645,2141026501,6
5645,3099327970,7
5645,42438984,8
5645,589928030,9
5645,589928020,10
5645,42438112,11
5646,6223571524,1
5646,42437142,2
5646,42440112,3
5646,42447330,4
5646,42435803,5
5646,2141026501,6
5646,3099327970,7
5646,42438984,8
5646,42446187,9
5646,7732243576,10
5646,42438112,11
5647,6223571524,1
5647,42437142,2
5647,42440112,3
5647,42447330,4
5647,42435803,5
5647,2141026501,6
5647,42439873,7
5647,4207724583,8
5647,7541804761,9
5647,42425423,10
5647,42438112,11
5648,6223571524,1
5648,1332860731,2
5648,42438928,3
5648,7598970693,4
5648,42432932,5
5648,42429538,6
5648,42436003,7
5648,3099327961,8
5648,589928003,9
5648,42424235,10
5648,42438112,11
5649,6223571524,1
5649,42437142,2
5649,42431186,3
5649,42435743,4
5649,2141026499,5
5649,42446723,6
5649,42434377,7
5649,42447196,8
5649,42434386,9
5649,42449427,10
5649,42445430,11
5649,42439514,12
5649,42438112,13
5650,6223571524,1
5650,42437142,2
5650,42431186,3
5650,42435763,4
5650,2141026492,5
5650,42453226,6
5650,42429552,7
5650,42443818,8
5650,42450080,9
5650,4207669596,10
5650,42443824,11
5650,42438118,12
5650,42438112,13
5651,6223571524,1
5651,42437142,2
5651,42431186,3
5651,42435743,4
5651,2141026499,5
5651,3099327937,6
5651,42437174,7
5651,42439486,8
5651,596776659,9
5651,42444457,10
5651,5590991383,11
5651,7641820943,12
5651,42438112,13
5652,6223571524,1
5652,42437142,2
5652,42431186,3
5652,42435743,4
5652,2141026499,5
5652,3099327937,6
5652,42437174,7
5652,42439486,8
5652,596776659,9
5652,42444457,10
5652,5590991383,11
5652,7471942373,12
5652,42438112,13
5653,1332860731,1
5653,595314036,2
5653,5004570644,3
5653,42441283,4
5653,5004570627,5
5653,42441889,6
5653,42441867,7
5653,42437058,8
5653,42441564,9
5653,42437312,10
5653,4906056159,11
5653,3551756586,12
5654,1332860731,1
5654,595314036,2
5654,5004570644,3
5654,42441283,4
5654,5004570627,5
5654,42441889,6
5654,42441867,7
5654,42437058,8
5654,42438052,9
5654,3551756586,10
5655,1332860731,1
5655,595314036,2
5655,5004570644,3
5655,42441283,4
5655,1061531815,5
5655,42442549,6
5655,42443381,7
5655,42431447,8
5655,2059304029,9
5655,4205805389,10
5655,3551756586,11
5656,1332860731,1
5656,595314036,2
5656,5004570644,3
5656,42441283,4
5656,5004570627,5
5656,42441889,6
5656,1061531847,7
5656,42422006,8
5656,42442480,9
5656,42443349,10
5656,3551756586,11
5657,1332860731,1
5657,6223571524,2
5657,42437142,3
5657,42431186,4
5657,42435743,5
5657,2141026499,6
5657,42446723,7
5657,42456708,8
5657,42453577,9
5657,42444487,10
